sum;dependencia;mes
28464820;ESC. BAS. 5482 (14028) SAN JUAN;junio
35224248;ESC. BAS. 5483 (14895) SANTA CECILIA;agosto
35224248;ESC. BAS. 5483 (14895) SANTA CECILIA;julio
35224248;ESC. BAS. 5483 (14895) SANTA CECILIA;junio
6381696;ESC. BAS. 5484 (13531) CRISTO REDENTOR;agosto
6381696;ESC. BAS. 5484 (13531) CRISTO REDENTOR;julio
6381696;ESC. BAS. 5484 (13531) CRISTO REDENTOR;junio
17285874;ESC. BAS. 5487 SAN ROQUE GONZALEZ DE SANTAC;agosto
17285874;ESC. BAS. 5487 SAN ROQUE GONZALEZ DE SANTAC;julio
17285874;ESC. BAS. 5487 SAN ROQUE GONZALEZ DE SANTAC;junio
21724534;ESC. BAS. 5489 LOMAS VALENTINAS;agosto
21724534;ESC. BAS. 5489 LOMAS VALENTINAS;julio
21724534;ESC. BAS. 5489 LOMAS VALENTINAS;junio
6065643;ESC. BAS. 548 ISMAEL SARUBBI;agosto
6065643;ESC. BAS. 548 ISMAEL SARUBBI;julio
6065643;ESC. BAS. 548 ISMAEL SARUBBI;junio
16372642;ESC. BAS. 5490 VIRGEN MARIA AUXIILIADORA;agosto
16372642;ESC. BAS. 5490 VIRGEN MARIA AUXIILIADORA;julio
16372642;ESC. BAS. 5490 VIRGEN MARIA AUXIILIADORA;junio
6632928;ESC. BAS. 5493 NSTRA. SRA. DE LA ASUNCION;agosto
6632928;ESC. BAS. 5493 NSTRA. SRA. DE LA ASUNCION;julio
6632928;ESC. BAS. 5493 NSTRA. SRA. DE LA ASUNCION;junio
16582320;ESC. BAS. 5494 DOÑA JOSEFINA PLA;agosto
16582320;ESC. BAS. 5494 DOÑA JOSEFINA PLA;julio
16582320;ESC. BAS. 5494 DOÑA JOSEFINA PLA;junio
38892462;ESC. BAS. 5495 PADRE GUIDO CORONEL;agosto
38892462;ESC. BAS. 5495 PADRE GUIDO CORONEL;julio
38892462;ESC. BAS. 5495 PADRE GUIDO CORONEL;junio
23868552;ESC. BAS. 5496 SANTA TERESITA;agosto
23868552;ESC. BAS. 5496 SANTA TERESITA;julio
23868552;ESC. BAS. 5496 SANTA TERESITA;junio
25895338;ESC. BAS. 5498 DR. MANUEL DOMINGUEZ;agosto
25895338;ESC. BAS. 5498 DR. MANUEL DOMINGUEZ;julio
25158338;ESC. BAS. 5498 DR. MANUEL DOMINGUEZ;junio
18341124;ESC. BAS. 549 SAN ANTONIO;agosto
18341124;ESC. BAS. 549 SAN ANTONIO;julio
18341124;ESC. BAS. 549 SAN ANTONIO;junio
54378044;ESC. BAS. 54 JOSE MARIA GOROSTIAGA;agosto
54378044;ESC. BAS. 54 JOSE MARIA GOROSTIAGA;julio
54378044;ESC. BAS. 54 JOSE MARIA GOROSTIAGA;junio
3316464;ESC. BAS. . 5501 SAN MARCOS;agosto
3316464;ESC. BAS. . 5501 SAN MARCOS;julio
3316464;ESC. BAS. . 5501 SAN MARCOS;junio
13400386;ESC. BAS. 5503 SAN JUAN BAUTISTA;agosto
13400386;ESC. BAS. 5503 SAN JUAN BAUTISTA;julio
13400386;ESC. BAS. 5503 SAN JUAN BAUTISTA;junio
22026088;ESC. BAS. 5504 SAN FRANCISCO DE ASIS;agosto
22026088;ESC. BAS. 5504 SAN FRANCISCO DE ASIS;julio
22026088;ESC. BAS. 5504 SAN FRANCISCO DE ASIS;junio
3408232;ESC. BAS. 5506 NSTRA. SRA. DE LOURDES;agosto
3408232;ESC. BAS. 5506 NSTRA. SRA. DE LOURDES;julio
3408232;ESC. BAS. 5506 NSTRA. SRA. DE LOURDES;junio
6632928;ESC. BAS. 5508 ÑEMITY;agosto
6632928;ESC. BAS. 5508 ÑEMITY;julio
6632928;ESC. BAS. 5508 ÑEMITY;junio
30055748;ESC. BAS. 550 MCAL. JOSE FELIX ESTIGARRIBIA;agosto
30055748;ESC. BAS. 550 MCAL. JOSE FELIX ESTIGARRIBIA;julio
30055748;ESC. BAS. 550 MCAL. JOSE FELIX ESTIGARRIBIA;junio
23398784;ESC. BAS. 550 PRIV.CENTRO DE BIENESTAR FAMILIAR (1776);agosto
23398784;ESC. BAS. 550 PRIV.CENTRO DE BIENESTAR FAMILIAR (1776);julio
23398784;ESC. BAS. 550 PRIV.CENTRO DE BIENESTAR FAMILIAR (1776);junio
3316464;ESC. BAS. 5510 SAN ISIDRO LABRADOR;agosto
3316464;ESC. BAS. 5510 SAN ISIDRO LABRADOR;julio
3316464;ESC. BAS. 5510 SAN ISIDRO LABRADOR;junio
20719588;ESC. BAS. 5511 ARTHUR POLAND;agosto
20719588;ESC. BAS. 5511 ARTHUR POLAND;julio
20719588;ESC. BAS. 5511 ARTHUR POLAND;junio
8291160;ESC. BAS. 5512 NIÑOS MARTIRES DE ACOSTA ÑU;agosto
8291160;ESC. BAS. 5512 NIÑOS MARTIRES DE ACOSTA ÑU;julio
8291160;ESC. BAS. 5512 NIÑOS MARTIRES DE ACOSTA ÑU;junio
3316464;ESC. BAS. 5513 SAN BLAS;agosto
3316464;ESC. BAS. 5513 SAN BLAS;julio
3316464;ESC. BAS. 5513 SAN BLAS;junio
1658232;ESC. BAS. 5514 SAN BENEDICTO;agosto
1658232;ESC. BAS. 5514 SAN BENEDICTO;julio
1658232;ESC. BAS. 5514 SAN BENEDICTO;junio
3316464;ESC. BAS. 5515 CARLOS ANTONIO LOPEZ;agosto
3316464;ESC. BAS. 5515 CARLOS ANTONIO LOPEZ;julio
3316464;ESC. BAS. 5515 CARLOS ANTONIO LOPEZ;junio
3316464;ESC. BAS. 5518 SAN ROQUE;agosto
3316464;ESC. BAS. 5518 SAN ROQUE;julio
3316464;ESC. BAS. 5518 SAN ROQUE;junio
3316464;ESC. BAS. 5520 SANTA TERESITA DEL NIÑO JESUS;agosto
3316464;ESC. BAS. 5520 SANTA TERESITA DEL NIÑO JESUS;julio
3316464;ESC. BAS. 5520 SANTA TERESITA DEL NIÑO JESUS;junio
1658232;ESC. BAS. 5521 SAN ROQUE GONZALEZ DE SANTA C.;agosto
1658232;ESC. BAS. 5521 SAN ROQUE GONZALEZ DE SANTA C.;julio
1658232;ESC. BAS. 5521 SAN ROQUE GONZALEZ DE SANTA C.;junio
3316464;ESC. BAS. 5525 JUAN BAUTISTA RIVAROLA;agosto
3316464;ESC. BAS. 5525 JUAN BAUTISTA RIVAROLA;julio
3316464;ESC. BAS. 5525 JUAN BAUTISTA RIVAROLA;junio
11607624;ESC. BAS. 5527 FRAY LUIS DE BOLAÑOS;agosto
11607624;ESC. BAS. 5527 FRAY LUIS DE BOLAÑOS;julio
11607624;ESC. BAS. 5527 FRAY LUIS DE BOLAÑOS;junio
6632928;ESC. BAS. 5528 SANTA RITA;agosto
6632928;ESC. BAS. 5528 SANTA RITA;julio
6632928;ESC. BAS. 5528 SANTA RITA;junio
26297320;ESC. BAS. 552 JOHN F. KENNEDY;agosto
26297320;ESC. BAS. 552 JOHN F. KENNEDY;julio
25560320;ESC. BAS. 552 JOHN F. KENNEDY;junio
3316464;ESC. BAS. 5532 (12827) SAN BLAS;agosto
3316464;ESC. BAS. 5532 (12827) SAN BLAS;julio
3316464;ESC. BAS. 5532 (12827) SAN BLAS;junio
9949392;ESC. BAS. 5533;agosto
9949392;ESC. BAS. 5533;julio
9949392;ESC. BAS. 5533;junio
1658232;ESC. BAS. 5534;agosto
1658232;ESC. BAS. 5534;julio
1658232;ESC. BAS. 5534;junio
10041160;ESC. BAS. 5537;agosto
10041160;ESC. BAS. 5537;julio
10041160;ESC. BAS. 5537;junio
25207856;ESC. BAS. 553 ASUNCION ESCALADA;agosto
25207856;ESC. BAS. 553 ASUNCION ESCALADA;julio
25207856;ESC. BAS. 553 ASUNCION ESCALADA;junio
31020838;ESC. BAS. 5541;agosto
31020838;ESC. BAS. 5541;julio
30099588;ESC. BAS. 5541;junio
3316464;ESC. BAS. 5542 (13685) DR. G. R. DE FRANCIA;agosto
3316464;ESC. BAS. 5542 (13685) DR. G. R. DE FRANCIA;julio
3316464;ESC. BAS. 5542 (13685) DR. G. R. DE FRANCIA;junio
27788088;ESC. BAS. 5543;agosto
27788088;ESC. BAS. 5543;julio
27788088;ESC. BAS. 5543;junio
3316464;ESC. BAS. 5544 (14896);agosto
3316464;ESC. BAS. 5544 (14896);julio
3316464;ESC. BAS. 5544 (14896);junio
11054196;ESC. BAS. 5547-14249 PRIV.SAN FRANCISCO DE A.;agosto
11054196;ESC. BAS. 5547-14249 PRIV.SAN FRANCISCO DE A.;julio
11054196;ESC. BAS. 5547-14249 PRIV.SAN FRANCISCO DE A.;junio
48326744;ESC. BAS. 5549 (14781) MUNICIPAL MBOCAYATY;agosto
48326744;ESC. BAS. 5549 (14781) MUNICIPAL MBOCAYATY;julio
48326744;ESC. BAS. 5549 (14781) MUNICIPAL MBOCAYATY;junio
15015856;ESC. BAS. 554 CNEL. JOSE MARIA ARGAÑA;agosto
15015856;ESC. BAS. 554 CNEL. JOSE MARIA ARGAÑA;julio
15015856;ESC. BAS. 554 CNEL. JOSE MARIA ARGAÑA;junio
35492944;ESC. BAS. 5556 (14635) NUEVA ESPERANZA;agosto
35492944;ESC. BAS. 5556 (14635) NUEVA ESPERANZA;julio
35492944;ESC. BAS. 5556 (14635) NUEVA ESPERANZA;junio
8291160;ESC. BAS. 5559 (14167) PS. SANTA CATALINA;agosto
8291160;ESC. BAS. 5559 (14167) PS. SANTA CATALINA;julio
8291160;ESC. BAS. 5559 (14167) PS. SANTA CATALINA;junio
34855748;ESC. BAS. 5569 (15247) SAN MARCOS;agosto
34855748;ESC. BAS. 5569 (15247) SAN MARCOS;julio
33197516;ESC. BAS. 5569 (15247) SAN MARCOS;junio
13265856;ESC. BAS. 556 NIÑOS HEROES DE ACOSTA ÑU;agosto
13265856;ESC. BAS. 556 NIÑOS HEROES DE ACOSTA ÑU;julio
13265856;ESC. BAS. 556 NIÑOS HEROES DE ACOSTA ÑU;junio
30702462;ESC. BAS. 5570 (13486) SAN JUAN BOSCO;agosto
30702462;ESC. BAS. 5570 (13486) SAN JUAN BOSCO;julio
30702462;ESC. BAS. 5570 (13486) SAN JUAN BOSCO;junio
1658232;ESC. BAS. 5572 PRIV. SUBV. NIÑO JESUS;agosto
1658232;ESC. BAS. 5572 PRIV. SUBV. NIÑO JESUS;julio
1658232;ESC. BAS. 5572 PRIV. SUBV. NIÑO JESUS;junio
8726678;ESC. BAS. 5573 PRIV. SUBV. SAN MIGUEL;agosto
8726678;ESC. BAS. 5573 PRIV. SUBV. SAN MIGUEL;julio
8726678;ESC. BAS. 5573 PRIV. SUBV. SAN MIGUEL;junio
33256588;ESC. BAS. 5574 PRIV. SUBV. GERMAN GMEINER;agosto
33256588;ESC. BAS. 5574 PRIV. SUBV. GERMAN GMEINER;julio
33256588;ESC. BAS. 5574 PRIV. SUBV. GERMAN GMEINER;junio
26389070;ESC. BAS. 5575 SAN LUIS GONZAGA;agosto
26389070;ESC. BAS. 5575 SAN LUIS GONZAGA;julio
26389070;ESC. BAS. 5575 SAN LUIS GONZAGA;junio
11607624;ESC. BAS. 5576 (14614) PRIV. SUBV. BETEL;agosto
11607624;ESC. BAS. 5576 (14614) PRIV. SUBV. BETEL;julio
11607624;ESC. BAS. 5576 (14614) PRIV. SUBV. BETEL;junio
18240660;ESC. BAS. 5577 PRIV. SUBV. SAN RAFAEL;agosto
18240660;ESC. BAS. 5577 PRIV. SUBV. SAN RAFAEL;julio
18240660;ESC. BAS. 5577 PRIV. SUBV. SAN RAFAEL;junio
36765230;ESC. BAS. 5579 PROCERES DE MAYO;agosto
36765230;ESC. BAS. 5579 PROCERES DE MAYO;julio
36765230;ESC. BAS. 5579 PROCERES DE MAYO;junio
6632928;ESC. BAS. 557 PADRE ERNESTO PEREZ ACOSTA;agosto
6632928;ESC. BAS. 557 PADRE ERNESTO PEREZ ACOSTA;julio
6632928;ESC. BAS. 557 PADRE ERNESTO PEREZ ACOSTA;junio
39948408;ESC. BAS. 5580 (14383) SAN FRANCISCO DE ASIS;agosto
39948408;ESC. BAS. 5580 (14383) SAN FRANCISCO DE ASIS;julio
39948408;ESC. BAS. 5580 (14383) SAN FRANCISCO DE ASIS;junio
6632928;ESC. BAS. 5581 (14797) P.S. SAN ANTONIO DE PADU;agosto
6632928;ESC. BAS. 5581 (14797) P.S. SAN ANTONIO DE PADU;julio
6632928;ESC. BAS. 5581 (14797) P.S. SAN ANTONIO DE PADU;junio
48540462;ESC. BAS. 5582 (14436) SAN AGUSTIN;agosto
47937462;ESC. BAS. 5582 (14436) SAN AGUSTIN;julio
47937462;ESC. BAS. 5582 (14436) SAN AGUSTIN;junio
52163226;ESC. BAS. 5583 PUERTA DEL SOL;agosto
52983976;ESC. BAS. 5583 PUERTA DEL SOL;julio
52983976;ESC. BAS. 5583 PUERTA DEL SOL;junio
34093820;ESC. BAS. 5586 (14634) SANTA RITA DE CASCIA;agosto
34093820;ESC. BAS. 5586 (14634) SANTA RITA DE CASCIA;julio
34093820;ESC. BAS. 5586 (14634) SANTA RITA DE CASCIA;junio
53415354;ESC. BAS. 5589 (13995) SAN JUAN BAUTISTA;agosto
53415354;ESC. BAS. 5589 (13995) SAN JUAN BAUTISTA;julio
53415354;ESC. BAS. 5589 (13995) SAN JUAN BAUTISTA;junio
28994052;ESC. BAS. 559;agosto
28994052;ESC. BAS. 559;julio
28994052;ESC. BAS. 559;junio
45786963;ESC. BAS. 5590 (14009) NUESTRA SRA DEL HUERTO;agosto
45786963;ESC. BAS. 5590 (14009) NUESTRA SRA DEL HUERTO;julio
45786963;ESC. BAS. 5590 (14009) NUESTRA SRA DEL HUERTO;junio
55642426;ESC. BAS. 5591 JESUS MISERICORDIOSO;agosto
52325962;ESC. BAS. 5591 JESUS MISERICORDIOSO;julio
52325962;ESC. BAS. 5591 JESUS MISERICORDIOSO;junio
27973803;ESC. BAS. 5592 PARAGUAY JAPON;agosto
27973803;ESC. BAS. 5592 PARAGUAY JAPON;julio
28426053;ESC. BAS. 5592 PARAGUAY JAPON;junio
1658232;ESC. BAS. 5593 (14391) C. EDUC. INT. STA. ROSA;agosto
1658232;ESC. BAS. 5593 (14391) C. EDUC. INT. STA. ROSA;julio
1658232;ESC. BAS. 5593 (14391) C. EDUC. INT. STA. ROSA;junio
1658232;ESC. BAS. 5593 (14391) CENT. EDUC. INT. SANTA ROSA;agosto
1658232;ESC. BAS. 5593 (14391) CENT. EDUC. INT. SANTA ROSA;julio
1658232;ESC. BAS. 5593 (14391) CENT. EDUC. INT. SANTA ROSA;junio
39263891;ESC. BAS. 5595 (14633) SAN FRANCISCO DE ASIS;agosto
39263891;ESC. BAS. 5595 (14633) SAN FRANCISCO DE ASIS;julio
39263891;ESC. BAS. 5595 (14633) SAN FRANCISCO DE ASIS;junio
45056480;ESC. BAS. 5596 SAN PEDRO Y SAN PABLO;agosto
45056480;ESC. BAS. 5596 SAN PEDRO Y SAN PABLO;julio
45056480;ESC. BAS. 5596 SAN PEDRO Y SAN PABLO;junio
9396660;ESC. BAS. 5597 PRIV. SUBV. EL GRAN MAEST;agosto
9396660;ESC. BAS. 5597 PRIV. SUBV. EL GRAN MAEST;julio
9396660;ESC. BAS. 5597 PRIV. SUBV. EL GRAN MAEST;junio
36481194;ESC. BAS. 5599 SAN PEDRO APOSTOL;agosto
36481194;ESC. BAS. 5599 SAN PEDRO APOSTOL;julio
36481194;ESC. BAS. 5599 SAN PEDRO APOSTOL;junio
52174028;ESC. BAS. 55 DON TRIFON MONGES GONZALEZ;agosto
52174028;ESC. BAS. 55 DON TRIFON MONGES GONZALEZ;julio
52174028;ESC. BAS. 55 DON TRIFON MONGES GONZALEZ;junio
31087034;ESC. BAS. 5600 MARIA ADOLFINA LUGO;agosto
31087034;ESC. BAS. 5600 MARIA ADOLFINA LUGO;julio
31087034;ESC. BAS. 5600 MARIA ADOLFINA LUGO;junio
41881944;ESC. BAS. 5602 LA VICTORIA;agosto
41881944;ESC. BAS. 5602 LA VICTORIA;julio
41881944;ESC. BAS. 5602 LA VICTORIA;junio
34589963;ESC. BAS. 5603 MUNIC. SANTO DOMINGO SAVIO;agosto
34589963;ESC. BAS. 5603 MUNIC. SANTO DOMINGO SAVIO;julio
34589963;ESC. BAS. 5603 MUNIC. SANTO DOMINGO SAVIO;junio
7386714;ESC. BAS. 5608 (14753) P.SUVB. DIVINO MAESTRO;agosto
7386714;ESC. BAS. 5608 (14753) P.SUVB. DIVINO MAESTRO;julio
7386714;ESC. BAS. 5608 (14753) P.SUVB. DIVINO MAESTRO;junio
13265856;ESC. BAS. 560 GRAL. MARCIAL SAMANIEGO;agosto
13265856;ESC. BAS. 560 GRAL. MARCIAL SAMANIEGO;julio
13265856;ESC. BAS. 560 GRAL. MARCIAL SAMANIEGO;junio
39948408;ESC. BAS. 5610 (14713) NSTRA. SRA. DE LA PAZ;agosto
36631944;ESC. BAS. 5610 (14713) NSTRA. SRA. DE LA PAZ;julio
36631944;ESC. BAS. 5610 (14713) NSTRA. SRA. DE LA PAZ;junio
28558534;ESC. BAS. 5612 (14309) LA VICTORIA;agosto
28558534;ESC. BAS. 5612 (14309) LA VICTORIA;julio
30216766;ESC. BAS. 5612 (14309) LA VICTORIA;junio
7788696;ESC. BAS. 5618 (13898) PARR. SANTA MARIA;agosto
7788696;ESC. BAS. 5618 (13898) PARR. SANTA MARIA;julio
7788696;ESC. BAS. 5618 (13898) PARR. SANTA MARIA;junio
3316464;ESC. BAS. 5619 (14198) PRIV. MEDALLA MILAGROS;agosto
3316464;ESC. BAS. 5619 (14198) PRIV. MEDALLA MILAGROS;julio
3316464;ESC. BAS. 5619 (14198) PRIV. MEDALLA MILAGROS;junio
41912258;ESC. BAS. 561 MARISCAL LOPEZ;agosto
41912258;ESC. BAS. 561 MARISCAL LOPEZ;julio
43570490;ESC. BAS. 561 MARISCAL LOPEZ;junio
48373104;ESC. BAS. 5621 (15076) SAN BLAS;agosto
45056640;ESC. BAS. 5621 (15076) SAN BLAS;julio
46714872;ESC. BAS. 5621 (15076) SAN BLAS;junio
26682552;ESC. BAS. 5623 TATANGA MANI;agosto
26682552;ESC. BAS. 5623 TATANGA MANI;julio
26682552;ESC. BAS. 5623 TATANGA MANI;junio
38473712;ESC. BAS. 5624 DIVINO JESUS;agosto
38473712;ESC. BAS. 5624 DIVINO JESUS;julio
38473712;ESC. BAS. 5624 DIVINO JESUS;junio
28944858;ESC. BAS. 5625 (14032) P.S. VIRGEN DEL CARMEN;agosto
28944858;ESC. BAS. 5625 (14032) P.S. VIRGEN DEL CARMEN;julio
28944858;ESC. BAS. 5625 (14032) P.S. VIRGEN DEL CARMEN;junio
25078992;ESC. BAS. 5626 PRIV.SUBV. BENIGNO G.CASACCIA B.;agosto
25078992;ESC. BAS. 5626 PRIV.SUBV. BENIGNO G.CASACCIA B.;julio
25078992;ESC. BAS. 5626 PRIV.SUBV. BENIGNO G.CASACCIA B.;junio
25024320;ESC. BAS. 5627 AMANECER;agosto
25024320;ESC. BAS. 5627 AMANECER;julio
25024320;ESC. BAS. 5627 AMANECER;junio
22143320;ESC. BAS. 5628 PRIV. SUBV. CRISTIANA BETEL;agosto
22143320;ESC. BAS. 5628 PRIV. SUBV. CRISTIANA BETEL;julio
22143320;ESC. BAS. 5628 PRIV. SUBV. CRISTIANA BETEL;junio
23616624;ESC. BAS. 5629 (14817) CAP JUAN SPERATTI;agosto
25274856;ESC. BAS. 5629 (14817) CAP JUAN SPERATTI;julio
25274856;ESC. BAS. 5629 (14817) CAP JUAN SPERATTI;junio
16765856;ESC. BAS. 562 DON ANGEL TALAVERA;agosto
16765856;ESC. BAS. 562 DON ANGEL TALAVERA;julio
16765856;ESC. BAS. 562 DON ANGEL TALAVERA;junio
44964872;ESC. BAS. 5630 (14406) NSTRA SRA SANTA MARIA;agosto
44964872;ESC. BAS. 5630 (14406) NSTRA SRA SANTA MARIA;julio
44964872;ESC. BAS. 5630 (14406) NSTRA SRA SANTA MARIA;junio
31271284;ESC. BAS. 5631 (15271) PADRE EMIGDIO MONTIEL;agosto
31271284;ESC. BAS. 5631 (15271) PADRE EMIGDIO MONTIEL;julio
31271284;ESC. BAS. 5631 (15271) PADRE EMIGDIO MONTIEL;junio
25832018;ESC. BAS. 5632 (15273) EL PORTAL;agosto
25832018;ESC. BAS. 5632 (15273) EL PORTAL;julio
25832018;ESC. BAS. 5632 (15273) EL PORTAL;junio
25711052;ESC. BAS. 5633 (15248) SANTA ROSA;agosto
25711052;ESC. BAS. 5633 (15248) SANTA ROSA;julio
25711052;ESC. BAS. 5633 (15248) SANTA ROSA;junio
31355748;ESC. BAS. 5636 MUNIC. MARIA A. VIVEROS DE SOSA;agosto
31355748;ESC. BAS. 5636 MUNIC. MARIA A. VIVEROS DE SOSA;julio
31355748;ESC. BAS. 5636 MUNIC. MARIA A. VIVEROS DE SOSA;junio
37050712;ESC. BAS. 5637 PARROQ.SUBV. SAN JUAN BAUTISTA;agosto
37050712;ESC. BAS. 5637 PARROQ.SUBV. SAN JUAN BAUTISTA;julio
37050712;ESC. BAS. 5637 PARROQ.SUBV. SAN JUAN BAUTISTA;junio
33030766;ESC. BAS. 5638 MUNIC. RVDO.PADRE DR.A.TERSTIEGE;agosto
33030766;ESC. BAS. 5638 MUNIC. RVDO.PADRE DR.A.TERSTIEGE;julio
33030766;ESC. BAS. 5638 MUNIC. RVDO.PADRE DR.A.TERSTIEGE;junio
40444301;ESC. BAS. 5639 PRIV.SUBV.NTRA.SEÑORA DEL PILAR;agosto
40444301;ESC. BAS. 5639 PRIV.SUBV.NTRA.SEÑORA DEL PILAR;julio
40444301;ESC. BAS. 5639 PRIV.SUBV.NTRA.SEÑORA DEL PILAR;junio
34220006;ESC. BAS. 563 JUAN ANDRES AGUILERA;agosto
34220006;ESC. BAS. 563 JUAN ANDRES AGUILERA;julio
34220006;ESC. BAS. 563 JUAN ANDRES AGUILERA;junio
30132712;ESC. BAS. 5640 PRIV. SUBV. SAN GERARDO;agosto
30132712;ESC. BAS. 5640 PRIV. SUBV. SAN GERARDO;julio
30132712;ESC. BAS. 5640 PRIV. SUBV. SAN GERARDO;junio
13449392;ESC. BAS. 5641;agosto
13449392;ESC. BAS. 5641;julio
13449392;ESC. BAS. 5641;junio
33649676;ESC. BAS. 5642 SAN ALFONSO;agosto
33649676;ESC. BAS. 5642 SAN ALFONSO;julio
33649676;ESC. BAS. 5642 SAN ALFONSO;junio
1658232;ESC. BAS. 5643 SAN ANTONIO;agosto
1658232;ESC. BAS. 5643 SAN ANTONIO;julio
1658232;ESC. BAS. 5643 SAN ANTONIO;junio
4974696;ESC. BAS. 5644 SAN CARLOS;agosto
4974696;ESC. BAS. 5644 SAN CARLOS;julio
4974696;ESC. BAS. 5644 SAN CARLOS;junio
3316464;ESC. BAS. 5645;agosto
3316464;ESC. BAS. 5645;julio
3316464;ESC. BAS. 5645;junio
4974696;ESC. BAS. 5646;agosto
4974696;ESC. BAS. 5646;julio
4974696;ESC. BAS. 5646;junio
3316464;ESC. BAS. 5648 SAN ROQUE GONZALEZ DE SANTACRU;agosto
3316464;ESC. BAS. 5648 SAN ROQUE GONZALEZ DE SANTACRU;julio
3316464;ESC. BAS. 5648 SAN ROQUE GONZALEZ DE SANTACRU;junio
1658232;ESC. BAS. 5649 SAN JUAN BAUTISTA;agosto
1658232;ESC. BAS. 5649 SAN JUAN BAUTISTA;julio
1658232;ESC. BAS. 5649 SAN JUAN BAUTISTA;junio
40651176;ESC. BAS. 564 JUAN ANDRES AGUIRRE;agosto
38992944;ESC. BAS. 564 JUAN ANDRES AGUIRRE;julio
38992944;ESC. BAS. 564 JUAN ANDRES AGUIRRE;junio
1658232;ESC. BAS. 5650 MARIA DE LA CRUZ SANCHEZ;agosto
1658232;ESC. BAS. 5650 MARIA DE LA CRUZ SANCHEZ;julio
1658232;ESC. BAS. 5650 MARIA DE LA CRUZ SANCHEZ;junio
8291160;ESC. BAS. 5651 SAN ROQUE;agosto
8291160;ESC. BAS. 5651 SAN ROQUE;julio
8291160;ESC. BAS. 5651 SAN ROQUE;junio
4974696;ESC. BAS. 5652 SAN RAMON;agosto
4974696;ESC. BAS. 5652 SAN RAMON;julio
4974696;ESC. BAS. 5652 SAN RAMON;junio
1658232;ESC. BAS. 5653 ACOSTA ÑU;agosto
1658232;ESC. BAS. 5653 ACOSTA ÑU;julio
1658232;ESC. BAS. 5653 ACOSTA ÑU;junio
4974696;ESC. BAS. 5654 SANTA ANA;agosto
4974696;ESC. BAS. 5654 SANTA ANA;julio
4974696;ESC. BAS. 5654 SANTA ANA;junio
8291160;ESC. BAS. 5655 SAN FRANCISCO DE ASIS;agosto
8291160;ESC. BAS. 5655 SAN FRANCISCO DE ASIS;julio
8291160;ESC. BAS. 5655 SAN FRANCISCO DE ASIS;junio
3316464;ESC. BAS. 5656 CORAZON DE JESUS;agosto
3316464;ESC. BAS. 5656 CORAZON DE JESUS;julio
3316464;ESC. BAS. 5656 CORAZON DE JESUS;junio
3316464;ESC. BAS. 5657 STA. ROSA DE LIMA;agosto
3316464;ESC. BAS. 5657 STA. ROSA DE LIMA;julio
3316464;ESC. BAS. 5657 STA. ROSA DE LIMA;junio
1658232;ESC. BAS. 5658 VIRGEN MILAGROSA;agosto
1658232;ESC. BAS. 5658 VIRGEN MILAGROSA;julio
1658232;ESC. BAS. 5658 VIRGEN MILAGROSA;junio
4974696;ESC. BAS. 5659 SAN PABLO;agosto
4974696;ESC. BAS. 5659 SAN PABLO;julio
4974696;ESC. BAS. 5659 SAN PABLO;junio
11699392;ESC. BAS. 565 PROF. ELUIDINA M. DE FRETES;agosto
11699392;ESC. BAS. 565 PROF. ELUIDINA M. DE FRETES;julio
11699392;ESC. BAS. 565 PROF. ELUIDINA M. DE FRETES;junio
24170088;ESC. BAS. 5660 PARR.SUBV. SAGRADO CORAZON DE JE;agosto
24170088;ESC. BAS. 5660 PARR.SUBV. SAGRADO CORAZON DE JE;julio
24170088;ESC. BAS. 5660 PARR.SUBV. SAGRADO CORAZON DE JE;junio
3316464;ESC. BAS. 5661;agosto
3316464;ESC. BAS. 5661;julio
3316464;ESC. BAS. 5661;junio
6632928;ESC. BAS. 5662;agosto
6632928;ESC. BAS. 5662;julio
6632928;ESC. BAS. 5662;junio
16765856;ESC. BAS. 5664 AMAMBAY CARDOZO OCAMPO;agosto
16765856;ESC. BAS. 5664 AMAMBAY CARDOZO OCAMPO;julio
16765856;ESC. BAS. 5664 AMAMBAY CARDOZO OCAMPO;junio
1658232;ESC. BAS. 56651 PRIV.;agosto
1658232;ESC. BAS. 56651 PRIV.;julio
1658232;ESC. BAS. 56651 PRIV.;junio
15107624;ESC. BAS. 5666 GRAL.BERNARDINO CABALLERO;agosto
15107624;ESC. BAS. 5666 GRAL.BERNARDINO CABALLERO;julio
15107624;ESC. BAS. 5666 GRAL.BERNARDINO CABALLERO;junio
6632928;ESC. BAS. 5668;agosto
6632928;ESC. BAS. 5668;julio
6632928;ESC. BAS. 5668;junio
43264872;ESC. BAS. 566 DEFENSORES DEL CHACO;agosto
43264872;ESC. BAS. 566 DEFENSORES DEL CHACO;julio
46581336;ESC. BAS. 566 DEFENSORES DEL CHACO;junio
6632928;ESC. BAS. 5673;agosto
3316464;ESC. BAS. 5673;julio
3316464;ESC. BAS. 5673;junio
3316464;ESC. BAS. 5676;junio
17071040;ESC. BAS. 5678 SAN ALFONSO;agosto
17071040;ESC. BAS. 5678 SAN ALFONSO;julio
17071040;ESC. BAS. 5678 SAN ALFONSO;junio
32024320;ESC. BAS. 5679 (13720) RAMON I. CARDOZO;agosto
31823320;ESC. BAS. 5679 (13720) RAMON I. CARDOZO;julio
31823320;ESC. BAS. 5679 (13720) RAMON I. CARDOZO;junio
